source_plan,taskcard_id,definition_line,definition_text,occurrence_count,master_state,canonical_task_id,disposition
splendid-squishing-orbit.md,TC-FGSQ-004-02,734,#### TC-FGSQ-004-02 — Enumerate existing constant-return public methods,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-004-03,749,#### TC-FGSQ-004-03 — Add existing violations to whitelist with grandfathering,5,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-004-04,768,#### TC-FGSQ-004-04 — Change V87 to block PRODUCT_SOURCE,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-004-05,784,#### TC-FGSQ-004-05 — Write V87 unit tests,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-004-06,799,#### TC-FGSQ-004-06 — Integration run,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-005-01,837,#### TC-FGSQ-005-01 — Read current V90/V91,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-005-02,851,#### TC-FGSQ-005-02 — Enumerate current V90/V91 violations,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-005-03,865,#### TC-FGSQ-005-03 — Add V90/V91 violations to whitelist,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-005-04,880,#### TC-FGSQ-005-04 — Set blocks_sprint=True for V90/V91,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-005-05,894,#### TC-FGSQ-005-05 — Write unit tests and integration run,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-004-03,871,- MS-005-03-01: For each method in existing-v90-v91-violations.yaml: add whitelist entry (same grandfathering fields as TC-004-03),3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-008,1091,### TC-FGSQ-008 — Add Persistent-Property Roundtrip Requirement to Sprint Validator,7,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-006-01,930,#### TC-FGSQ-006-01 — Verify governance fields in whitelist,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-006-02,944,#### TC-FGSQ-006-02 — Implement V_WHITELIST_EXPIRY validator,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-006-03,963,#### TC-FGSQ-006-03 — Register validator; update expected_count,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-006-04,977,#### TC-FGSQ-006-04 — Write unit tests for V_WHITELIST_EXPIRY,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-007-01,1018,#### TC-FGSQ-007-01 — Read current make_verdict() and depth logic,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-007-02,1032,#### TC-FGSQ-007-02 — Add data_source field to oracle package schema,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-007-03,1047,#### TC-FGSQ-007-03 — Update make_verdict() to use data_source for depth downgrade,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-007-04,1061,#### TC-FGSQ-007-04 — Update FODS oracle package YAMLs with data_source,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-007-05,1077,#### TC-FGSQ-007-05 — Unit tests and oracle run,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-008-01,1106,#### TC-FGSQ-008-01 — Read current sprint validator phases,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-008-02,1120,#### TC-FGSQ-008-02 — Define work_type taxonomy,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-008-03,1143,#### TC-FGSQ-008-03 — Implement Phase 13 check,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-008-04,1162,#### TC-FGSQ-008-04 — Write test fixtures and unit tests,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-009,1179,### TC-FGSQ-009 — Abolish COLLECTION_STUB Comment Marker,6,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-009-01,1194,#### TC-FGSQ-009-01 — Find and record all current COLLECTION_STUB occurrences,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-009-02,1208,#### TC-FGSQ-009-02 — Implement validate_collection_stub_comment() validator,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-009-03,1223,#### TC-FGSQ-009-03 — Register; update expected_count; write unit tests,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-009-04,1237,#### TC-FGSQ-009-04 — Add collection_stub_count to declaration self-assessment,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-010,1251,### TC-FGSQ-010 — Add Spec-Grounding Pre-Condition to Task Generation,7,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-010-01,1267,#### TC-FGSQ-010-01 — Read generator and EXPANSION_GOALS structure,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-010-02,1281,#### TC-FGSQ-010-02 — Locate SAL index and QName registry,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-010-03,1296,#### TC-FGSQ-010-03 — Implement validate_expansion_goal_authority(),4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-010-04,1314,#### TC-FGSQ-010-04 — Wire into task generation loop,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-010-05,1329,#### TC-FGSQ-010-05 — Write unit tests,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-011-01,1359,#### TC-FGSQ-011-01 — Find insertion point in autonomous_cycle.py,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-011-02,1372,#### TC-FGSQ-011-02 — Implement reconcile_gap_ledger_files(),4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-011-03,1389,#### TC-FGSQ-011-03 — Write gap-ledger-drift.json output format,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-011-04,1405,#### TC-FGSQ-011-04 — Wire into cycle; unit tests,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-016,1860,### TC-FGSQ-016 — Remove FodsDocumentExtendedApis.cs,8,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-012-01,1462,#### TC-FGSQ-012-01 — Read current COLLECTION_STUB implementations,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-012-02,1476,#### TC-FGSQ-012-02 — Implement filters: XML read + write + remove dict,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-012-03,1493,#### TC-FGSQ-012-03 — Implement page breaks: XML read + write + remove dict,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-012-04,1509,#### TC-FGSQ-012-04 — Implement row groups: XML read + write + remove dict,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-012-05,1525,#### TC-FGSQ-012-05 — Sheet protection: IMPLEMENT (no-password) + UNSUPPORTED (password),3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-012-06,1542,#### TC-FGSQ-012-06 — Run full test suite,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-012-0N,1548,- MS-012-06-02: If failures: triage each failure; fix in the appropriate TC-012-0N (do not bundle fixes),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020,2157,### TC-FGSQ-020 — Add Roundtrip Tests for All Newly-Implemented Methods,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-01,1593,#### TC-FGSQ-013-01 — UNSUPPORTED: charts (remove _charts; NotSupportedException),3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-02,1610,#### TC-FGSQ-013-02 — UNSUPPORTED: conditional formats (remove _conditionalFormats),3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-03,1626,#### TC-FGSQ-013-03 — UNSUPPORTED: pivot tables and sparklines (remove 4 dicts),3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-04,1641,#### TC-FGSQ-013-04 — IMPLEMENT: data validation (GI-008),3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-05,1659,#### TC-FGSQ-013-05 — IMPLEMENT: hyperlinks (GI-009) — add preservation test FIRST,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-06,1678,#### TC-FGSQ-013-06 — IMPLEMENT: row heights (GI-010),3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-07,1695,#### TC-FGSQ-013-07 — IMPLEMENT: named ranges (GI-011),4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-08,1713,#### TC-FGSQ-013-08 — Run full test suite,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-014-01,1744,#### TC-FGSQ-014-01 — List all _cell* dict fields,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-014-02,1757,#### TC-FGSQ-014-02 — Trace each getter,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-014-03,1772,#### TC-FGSQ-014-03 — Trace each setter,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-014-04,1787,#### TC-FGSQ-014-04 — Create gaps for failures; extend TC-013 if needed,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-013-09,1794,"- MS-014-04-03: For each new gap: add corresponding implementation taskcard to TC-FGSQ-013 (extend with child TC-FGSQ-013-09, -10, etc.)",1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-015,1802,### TC-FGSQ-015 — Resolve GetSheetRightToLeft() Hardcoded False,6,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-015-01,1817,#### TC-FGSQ-015-01 — Read and confirm current implementation,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-015-02,1831,#### TC-FGSQ-015-02 — Replace with NotSupportedException,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-015-03,1846,#### TC-FGSQ-015-03 — Update tests,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-016-01,1876,#### TC-FGSQ-016-01 — Verify all methods disposed,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-016-02,1892,#### TC-FGSQ-016-02 — Full test suite pre-deletion check,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-016-03,1905,#### TC-FGSQ-016-03 — Delete file; verify build and tests,5,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-016-04,1920,#### TC-FGSQ-016-04 — Update gap ledger and baseline,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-017,1934,### TC-FGSQ-017 — Reduce LOC Violations in FodsDocument.cs and FodsDocumentReadOps.cs,5,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-017-01,1947,#### TC-FGSQ-017-01 — Re-measure LOC,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-017-02,1962,#### TC-FGSQ-017-02 — Move excess methods to appropriate partial files,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-017-03,1978,#### TC-FGSQ-017-03 — Update baseline_loc_cap downward only,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-017-02,1955,- MS-017-01-04: If FodsDocument.cs ≤800 AND FodsDocumentReadOps.cs ≤800: skip TC-017-02; proceed to TC-017-03,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-017-03,1955,- MS-017-01-04: If FodsDocument.cs ≤800 AND FodsDocumentReadOps.cs ≤800: skip TC-017-02; proceed to TC-017-03,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-017-01,1963,**Status:** TODO | **Parent:** TC-FGSQ-017 | **CONDITION:** Only if TC-017-01 shows either file > 800 LOC,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-018,2000,### TC-FGSQ-018 — Fix Python FODS PCG-003/004/005,7,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-019,2081,### TC-FGSQ-019 — Classify and Repair Tests for Changed Methods,7,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-018-01,2015,#### TC-FGSQ-018-01 — Rename spreadsheet_document.py; remove spec_qname,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-018-02,2032,#### TC-FGSQ-018-02 — Rename spreadsheet_model_document.py,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-018-03,2045,#### TC-FGSQ-018-03 — Rename neutral_model.py; replace wildcards; add __all__,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-018-04,2059,#### TC-FGSQ-018-04 — Update test imports; sync site-packages; run tests,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-019-01,2096,#### TC-FGSQ-019-01 — Classify all existing tests,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-019-02,2114,#### TC-FGSQ-019-02 — Remove DICT_DEFAULT/COMPILATION_ONLY tests; add NSE assertions,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-019-03,2130,#### TC-FGSQ-019-03 — Verify remaining tests are real,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-019-04,2144,#### TC-FGSQ-019-04 — Run full test suite,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-019-01,2135,- MS-019-03-01: Re-classify all remaining tests using same rules as TC-019-01,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-01,2165,- TC-FGSQ-020-01: Filters roundtrip test (TC-012),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-02,2166,- TC-FGSQ-020-02: Page breaks roundtrip test (TC-012),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-03,2167,- TC-FGSQ-020-03: Row groups roundtrip test (TC-012),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-04,2168,- TC-FGSQ-020-04: Sheet protection roundtrip test (TC-012),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-05,2169,- TC-FGSQ-020-05: Data validation roundtrip test (TC-013-04),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-013-04,2169,- TC-FGSQ-020-05: Data validation roundtrip test (TC-013-04),2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-06,2170,- TC-FGSQ-020-06: Hyperlinks roundtrip test (TC-013-05),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-013-05,2170,- TC-FGSQ-020-06: Hyperlinks roundtrip test (TC-013-05),2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-07,2171,- TC-FGSQ-020-07: Row heights roundtrip test (TC-013-06),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-013-06,2171,- TC-FGSQ-020-07: Row heights roundtrip test (TC-013-06),2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-08,2172,- TC-FGSQ-020-08: Named ranges roundtrip test (TC-013-07),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-013-07,2172,- TC-FGSQ-020-08: Named ranges roundtrip test (TC-013-07),2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-020-09,2173,- TC-FGSQ-020-09: Run all new roundtrip tests,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-020-07,2175,Each child micro-step pattern (example for TC-020-07 row heights):,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-021,2194,### TC-FGSQ-021 — Scan All .NET Products for Semantic-Stub Patterns,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-021-01,2210,#### TC-FGSQ-021-01 — Scan each .NET product,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-021-02,2227,#### TC-FGSQ-021-02 — Add CONFIRMED findings to gap ledger,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-021-03,2241,#### TC-FGSQ-021-03 — Write semantic-stub-inventory.yaml,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-022,2253,### TC-FGSQ-022 — Scan All Python Products for Semantic-Stub Patterns,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-022-01,2266,#### TC-FGSQ-022-01 — Scan Python products,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-022-02,2280,#### TC-FGSQ-022-02 — Add CONFIRMED findings to gap ledger; write inventory,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-023,2296,### TC-FGSQ-023 — Reopen Gate 11 Sub-Criteria Relying on Stub Behavior,4,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-023-01,2310,#### TC-FGSQ-023-01 — Read Gate 11 criteria,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-023-02,2323,#### TC-FGSQ-023-02 — Mark affected criteria REOPENED,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-023-03,2337,#### TC-FGSQ-023-03 — Update coverage denominator,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024,2356,### TC-FGSQ-024 — Run All 10 Required Pilots,3,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-01,2362,"- TC-FGSQ-024-01: Pilot 1 — Existing document inspection (load real FODS, verify values from XML)",1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-02,2363,- TC-FGSQ-024-02: Pilot 2 — Edit and roundtrip (cell value edit → Save → Load → verify),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-03,2364,- TC-FGSQ-024-03: Pilot 3 — Preservation (edit one property; verify others unchanged),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-04,2365,- TC-FGSQ-024-04: Pilot 4 — Unsupported feature (GetChartTitle() → verify NotSupportedException),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-05,2366,- TC-FGSQ-024-05: Pilot 5 — Invalid domain value (null sheetName → verify ArgumentException),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-06,2367,- TC-FGSQ-024-06: Pilot 6 — Consumer API (use FodsDocument from external consumer test),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-07,2368,- TC-FGSQ-024-07: Pilot 7 — Semantic stub detection (introduce synthetic dict field → V88 fires),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-08,2369,- TC-FGSQ-024-08: Pilot 8 — Suspicious file detection (create temp MissingMethods.cs → V89 fires),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-09,2370,- TC-FGSQ-024-09: Pilot 9 — Certification (run FODS cert suite; verify counts match TC-023),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-024-10,2371,- TC-FGSQ-024-10: Pilot 10 — Idempotency (re-run validators + tests; verify no changes),1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-025,2383,### TC-FGSQ-025 — Final Verification and Idempotency,5,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-025-01,2398,#### TC-FGSQ-025-01 — Check all required counters,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-025-02,2417,#### TC-FGSQ-025-02 — Run all test suites and validators (Run 1),2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-025-03,2429,#### TC-FGSQ-025-03 — Re-run (Run 2); verify idempotent,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-025-04,2442,#### TC-FGSQ-025-04 — Record final verdict,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-013-01,2506,"FodsDocumentDataAnnotations.cs: [TC-013-01, TC-013-02, TC-013-03, TC-013-04, TC-013-05]",1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-013-02,2506,"FodsDocumentDataAnnotations.cs: [TC-013-01, TC-013-02, TC-013-03, TC-013-04, TC-013-05]",1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-013-03,2506,"FodsDocumentDataAnnotations.cs: [TC-013-01, TC-013-02, TC-013-03, TC-013-04, TC-013-05]",1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-005-03,2511,"dotnet-semantic-stub-whitelist.yaml: [TC-004-03, TC-005-03, TC-006-01]  # Serial only",1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-006-01,2511,"dotnet-semantic-stub-whitelist.yaml: [TC-004-03, TC-005-03, TC-006-01]  # Serial only",1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-009-04,2513,"sprint_executor_validate.py: [TC-008, TC-009-04]  # Serial only",1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-025-04,2692,run-record.yaml               — generated by TC-025-04,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-001-01,2694,method-inventory-raw.yaml   — TC-001-01,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-001-02,2695,getter-trace-results.yaml   — TC-001-02,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-001-03,2696,setter-trace-results.yaml   — TC-001-03,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-001-04,2697,disposition-assignment.yaml — TC-001-04,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-002-02,2698,file-absence-findings.yaml  — TC-002-02,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-004-02,2699,existing-constant-return-methods.yaml — TC-004-02,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-005-02,2700,existing-v90-v91-violations.yaml      — TC-005-02,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-009-01,2701,existing-collection-stubs.yaml        — TC-009-01,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-021-01,2704,semantic-stub-scan-raw.yaml           — TC-021-01,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-022-01,2705,python-stub-scan-raw.yaml             — TC-022-01,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-001-05,2710,fods-missing-methods-origin.yaml  — TC-001-05,2,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-NNN,2725,relevant_taskcard_id: TC-FGSQ-NNN,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-FGSQ-NNN-RR-01,2745,Any dimension < 4/5: mark child REROUTED; document weak dimension; create child TC-FGSQ-NNN-RR-01 for rework.,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-025-01,2801,- STOP if any required counter in TC-025-01 is non-zero (find and fix root cause; re-verify).,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-016-01,2810,- Treat FodsDocumentExtendedApis.cs deletion as complete before TC-016-01 verifies all methods disposed,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-001-TC-002,2825,Phase 2 (TC-001-TC-002 creates these):,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-001-TC-013,2829,Phase 3 (TC-001-TC-013 creates these):,1,UNRECONCILED,,
splendid-squishing-orbit.md,TC-003-TC-011,2833,Phase 4 (TC-003-TC-011 create these):,1,UNRECONCILED,,
stateful-booping-mountain.md,TC-ID,36,A plan has 9 taskcards. 7 are in the 2-column `| TC-ID | STATUS |` table format. 2 were added post-import in block heading format (`### TC-X-008` + `Status: OPEN`).,3,UNRECONCILED,,
stateful-booping-mountain.md,TC-X-008,36,A plan has 9 taskcards. 7 are in the 2-column `| TC-ID | STATUS |` table format. 2 were added post-import in block heading format (`### TC-X-008` + `Status: OPEN`).,1,UNRECONCILED,,
stateful-booping-mountain.md,TC-PIS-001,208,| TC-PIS-001 | plan-identity-v2 schema | OPEN |,2,UNRECONCILED,,
stateful-booping-mountain.md,TC-PIS-002,209,"| TC-PIS-002 | plan_importer.py (single module, all logic) | OPEN |",2,UNRECONCILED,,
stateful-booping-mountain.md,TC-PIS-003,210,| TC-PIS-003 | lifecycle_audit.py patch (expected_taskcard_count check) | OPEN |,2,UNRECONCILED,,
stateful-booping-mountain.md,TC-PIS-004,211,| TC-PIS-004 | Pilot tests and legacy migrator | OPEN |,2,UNRECONCILED,,
stateful-booping-mountain.md,TC-PIS-005,212,| TC-PIS-005 | V144 governance validator and CLAUDE.md update | OPEN |,2,UNRECONCILED,,
stateful-booping-mountain.md,TC-IDs,308,"8. **Validate structure.** Call `_validate_structure(target_path_or_staging, tc_count, registry)` which checks: (a) plan_identity block present with plan_id and mission_id, (b) no duplicate TC-IDs, (c) no mission_id conflict in registry unless `--supersede`, (d) TC statuses are recognized values. Returns list of blocking error strings.",1,UNRECONCILED,,
